subject,exam_type,class,hours_of_studying,participation_in_group,group_parlagrims,individual_paralligms,assigments_individual,assigments_group,previous_marks,panctuality,Predicted Marks,Unnamed: 0
5.0,2.0,5.0,13.573407202216067,11.111111111111107,60.33333333333334,0.0,29.0,29.0,93.0,75.0,21.0,214.0
3.0,2.0,1.0,30.57851239669421,0.0,59.25,41.0,39.25,39.25,51.0,66.66666666666666,5.0,215.0
13.0,4.0,4.0,7.374631268436577,28.57142857142857,47.0,66.42857142857143,40.66666666666666,40.66666666666666,4.0,80.0,-4.0,216.0
12.0,4.0,3.0,55.125725338491286,100.0,45.75,45.0,50.5,50.5,44.0,37.5,20.0,217.0
5.0,4.0,1.0,100.0,66.66666666666666,47.2,28.25,50.8,50.8,15.0,27.27272727272727,17.0,218.0
0.0,4.0,5.0,91.90638712823014,0.0,58.16666666666666,58.0,57.83333333333334,57.83333333333334,62.0,55.55555555555557,11.0,219.0
9.0,4.0,3.0,92.03072491598655,0.0,56.4,48.6,50.3,50.3,89.0,53.33333333333334,19.0,220.0
6.0,4.0,6.0,98.7878787878788,90.0,82.33333333333333,45.85714285714285,21.33333333333333,21.33333333333333,39.0,36.36363636363637,16.0,221.0
2.0,1.0,4.0,55.32516493873704,100.0,69.0,71.0,36.5,36.5,40.0,33.33333333333333,8.0,222.0
9.0,4.0,1.0,69.44444444444444,40.0,40.0,49.33333333333334,66.5,66.5,51.0,66.66666666666666,19.0,223.0
6.0,4.0,5.0,7.493188010899183,100.0,44.7,63.1,44.0,44.0,88.0,53.84615384615386,20.0,224.0
8.0,0.0,4.0,63.44086021505376,50.0,0.0,24.5,0.0,0.0,60.0,66.66666666666666,34.0,225.0
4.0,0.0,5.0,25.72390572390572,50.0,42.875,54.5,50.625,50.625,22.0,50.0,3.0,226.0
13.0,2.0,2.0,91.53046062407131,66.66666666666666,54.66666666666666,55.6,48.66666666666666,48.66666666666666,86.0,50.0,27.0,227.0
0.0,4.0,3.0,1.4590347923681255,25.0,49.5,47.75,30.125,30.125,38.0,56.25,1.0,228.0
15.0,0.0,5.0,0.9389671361502347,100.0,23.25,57.5,36.75,36.75,91.0,50.0,24.0,229.0
14.0,4.0,5.0,33.63844393592677,0.0,52.0,38.77777777777778,56.2,56.2,97.0,62.5,15.0,230.0
11.0,0.0,3.0,17.7431906614786,33.33333333333333,36.42857142857143,32.5,54.85714285714285,54.85714285714285,53.0,61.53846153846154,14.0,231.0
10.0,2.0,4.0,92.28938600666348,50.0,2.5,48.444444444444436,35.5,35.5,83.0,16.666666666666664,30.0,232.0
7.0,4.0,4.0,17.002237136465325,100.0,49.5,37.5,87.0,87.0,39.0,33.33333333333333,13.0,233.0
5.0,2.0,6.0,75.09578544061303,87.5,37.5,29.57142857142857,26.5,26.5,52.0,100.0,36.0,234.0
10.0,2.0,4.0,60.915492957746466,10.0,59.2,30.75,28.0,28.0,42.0,40.0,7.0,235.0
5.0,1.0,4.0,60.94632768361582,44.444444444444436,54.75,56.8,41.25,41.25,84.0,44.444444444444436,17.0,236.0
10.0,4.0,6.0,74.21630094043887,0.0,52.33333333333334,0.0,24.0,24.0,85.0,53.84615384615386,25.0,237.0
16.0,4.0,3.0,22.82115869017632,90.0,46.6,0.0,48.5,48.5,37.0,61.53846153846154,24.0,238.0
10.0,0.0,4.0,37.640449438202246,66.66666666666666,44.625,47.0,38.625,38.625,17.0,46.153846153846146,7.0,239.0
12.0,2.0,4.0,46.59552845528455,16.666666666666664,45.0,38.0,55.77777777777778,55.77777777777778,11.0,50.0,2.0,240.0
2.0,0.0,4.0,38.416422287390034,100.0,41.833333333333336,0.0,37.66666666666666,37.66666666666666,50.0,72.72727272727273,33.0,241.0
15.0,2.0,1.0,10.161920714684532,0.0,50.25,45.444444444444436,69.0,69.0,68.0,62.5,6.0,242.0
2.0,0.0,3.0,57.93588741204064,80.0,34.333333333333336,46.625,35.666666666666664,35.666666666666664,30.0,36.36363636363637,16.0,243.0
16.0,3.0,2.0,20.076665069477716,0.0,59.5,49.66666666666666,48.875,48.875,42.0,61.111111111111114,0.0,244.0
9.0,2.0,1.0,16.38029782359679,33.33333333333333,64.83333333333333,72.5,64.16666666666667,64.16666666666667,53.0,86.66666666666669,4.0,245.0
8.0,1.0,6.0,89.76014760147602,33.33333333333333,49.5,37.875,25.5,25.5,74.0,50.0,23.0,246.0
7.0,0.0,1.0,40.61032863849765,100.0,84.0,56.33333333333334,58.5,58.5,78.0,33.33333333333333,14.0,247.0
8.0,4.0,5.0,6.2413314840499305,33.33333333333333,56.714285714285715,65.0,67.42857142857143,67.42857142857143,29.0,50.0,-4.0,248.0
9.0,2.0,1.0,85.17200474495849,66.66666666666666,49.375,53.6,56.625,56.625,94.0,46.66666666666666,28.0,249.0
2.0,4.0,3.0,36.72727272727273,0.0,69.4,47.5,46.8,46.8,37.0,42.857142857142854,-3.0,250.0
11.0,4.0,1.0,71.61290322580646,0.0,36.0,51.5,49.0,49.0,36.0,100.0,16.0,251.0
10.0,1.0,2.0,91.69847328244276,20.0,70.71428571428571,57.25,60.42857142857143,60.42857142857143,94.0,45.45454545454545,17.0,252.0
13.0,1.0,2.0,36.66666666666666,16.666666666666664,22.875,64.75,61.625,61.625,78.0,47.058823529411754,13.0,253.0
14.0,2.0,5.0,57.05263157894736,25.0,0.0,32.1,0.0,0.0,44.0,77.7777777777778,26.0,254.0
1.0,4.0,2.0,97.93814432989693,100.0,46.1,45.42857142857143,59.9,59.9,41.0,69.23076923076923,30.0,255.0
11.0,0.0,1.0,75.1740139211137,60.0,0.0,34.5,0.0,0.0,34.0,75.0,32.0,256.0
4.0,1.0,6.0,23.26530612244898,100.0,46.4,54.42857142857143,35.8,35.8,58.0,71.42857142857143,20.0,257.0
2.0,0.0,1.0,56.48648648648647,16.666666666666664,56.77777777777778,76.0,56.55555555555557,56.55555555555557,97.0,45.45454545454545,11.0,258.0
5.0,0.0,1.0,53.96825396825397,25.0,0.0,47.33333333333334,0.0,0.0,71.0,0.0,17.0,259.0
13.0,0.0,2.0,65.70545829042224,77.7777777777778,56.66666666666666,37.55555555555557,75.16666666666667,75.16666666666667,31.0,40.0,15.0,260.0
3.0,2.0,3.0,4.524886877828054,0.0,67.25,77.25,45.25,45.25,32.0,30.76923076923077,-16.0,261.0
1.0,0.0,1.0,35.7037037037037,33.33333333333333,53.7,54.0,63.3,63.3,20.0,53.84615384615386,1.0,262.0
3.0,2.0,1.0,78.04416403785487,100.0,53.8,64.875,46.1,46.1,98.0,58.33333333333334,32.0,263.0
7.0,2.0,5.0,37.5,33.33333333333333,0.0,41.16666666666666,0.0,0.0,28.0,44.444444444444436,14.0,264.0
8.0,4.0,2.0,37.235772357723576,88.88888888888891,38.0,60.33333333333334,42.0,42.0,32.0,75.0,17.0,265.0
4.0,2.0,4.0,88.98441698011824,0.0,43.5,46.111111111111114,29.0,29.0,81.0,40.0,17.0,266.0
1.0,3.0,4.0,89.11475409836065,62.5,45.25,64.5,31.25,31.25,39.0,72.72727272727273,20.0,267.0
0.0,1.0,2.0,13.176470588235295,25.0,37.0,48.66666666666666,39.66666666666666,39.66666666666666,13.0,66.66666666666666,1.0,268.0
3.0,4.0,4.0,42.338927991337314,44.444444444444436,36.66666666666666,0.0,54.66666666666666,54.66666666666666,10.0,55.55555555555557,16.0,269.0
15.0,2.0,1.0,16.114542391914654,100.0,0.0,57.77777777777778,0.0,0.0,38.0,50.0,21.0,270.0
8.0,2.0,5.0,83.66688185926405,0.0,48.33333333333334,42.16666666666666,47.0,47.0,31.0,42.857142857142854,7.0,271.0
4.0,4.0,3.0,59.22077922077922,50.0,43.66666666666666,41.5,44.33333333333334,44.33333333333334,55.0,50.0,18.0,272.0
11.0,0.0,3.0,2.167630057803468,100.0,46.9,63.57142857142857,56.5,56.5,4.0,46.153846153846146,1.0,273.0
13.0,1.0,2.0,67.262969588551,33.33333333333333,51.25,38.6,45.75,45.75,0.0,44.444444444444436,4.0,274.0
0.0,2.0,1.0,39.009009009009006,100.0,40.0,70.0,59.0,59.0,99.0,0.0,19.0,275.0
10.0,1.0,2.0,58.01457194899818,20.0,52.88888888888889,30.125,48.111111111111114,48.111111111111114,3.0,53.84615384615386,4.0,276.0
12.0,4.0,3.0,62.53581661891118,100.0,79.33333333333333,43.83333333333334,25.33333333333333,25.33333333333333,24.0,75.0,16.0,277.0
12.0,0.0,6.0,30.76923076923077,66.66666666666666,54.4,55.5,60.8,60.8,30.0,46.153846153846146,5.0,278.0
11.0,4.0,6.0,49.97421351211965,57.14285714285714,50.625,69.66666666666667,51.0,51.0,87.0,66.66666666666666,19.0,279.0
11.0,3.0,6.0,54.43037974683544,100.0,54.83333333333334,47.125,53.16666666666666,53.16666666666666,41.0,66.66666666666666,21.0,280.0
7.0,4.0,4.0,21.93074501573977,100.0,56.3,66.4,55.0,55.0,96.0,46.66666666666666,20.0,281.0
3.0,0.0,1.0,52.75,50.0,44.5,31.66666666666667,51.5,51.5,33.0,50.0,15.0,282.0
8.0,0.0,1.0,31.273062730627302,33.33333333333333,50.28571428571429,32.6,53.714285714285715,53.714285714285715,47.0,50.0,10.0,283.0
8.0,0.0,5.0,80.93709884467266,16.666666666666664,65.42857142857143,71.66666666666667,68.57142857142857,68.57142857142857,40.0,33.33333333333333,0.0,284.0
2.0,0.0,3.0,40.66390041493776,100.0,0.0,50.7,0.0,0.0,61.0,0.0,23.0,285.0
0.0,4.0,5.0,34.681042228212036,100.0,49.22222222222222,0.0,41.888888888888886,41.888888888888886,95.0,56.25,38.0,286.0
16.0,4.0,3.0,30.282962071041545,28.57142857142857,65.28571428571429,51.4,57.28571428571429,57.28571428571429,39.0,58.82352941176471,2.0,287.0
16.0,2.0,2.0,24.869234427009033,100.0,30.5,72.75,59.5,59.5,38.0,40.0,12.0,288.0
2.0,0.0,6.0,63.65834004834812,33.33333333333333,33.666666666666664,41.5,53.66666666666666,53.66666666666666,40.0,38.46153846153847,13.0,289.0
7.0,4.0,2.0,73.17725752508363,100.0,0.0,48.55555555555557,0.0,0.0,54.0,0.0,27.0,290.0
11.0,0.0,1.0,90.97938144329895,25.0,82.5,9.0,79.5,79.5,72.0,58.33333333333334,22.0,291.0
8.0,3.0,6.0,6.911764705882352,83.33333333333334,58.66666666666666,33.666666666666664,43.444444444444436,43.444444444444436,40.0,42.105263157894726,9.0,292.0
11.0,4.0,3.0,6.5440778799351005,100.0,65.5,55.2,53.75,53.75,41.0,64.28571428571429,10.0,293.0
16.0,4.0,4.0,54.18410041841005,66.66666666666666,32.666666666666664,43.5,60.83333333333334,60.83333333333334,25.0,42.857142857142854,14.0,294.0
6.0,0.0,3.0,87.31617647058823,33.33333333333333,54.6,66.0,41.6,41.6,74.0,40.0,15.0,295.0
3.0,4.0,5.0,13.022284122562676,100.0,57.77777777777778,48.75,55.22222222222222,55.22222222222222,35.0,35.29411764705883,8.0,296.0
10.0,2.0,1.0,0.6872852233676976,0.0,0.0,56.83333333333334,0.0,0.0,82.0,22.222222222222207,9.0,297.0
1.0,3.0,2.0,81.79396092362344,0.0,53.0,64.25,44.0,44.0,92.0,31.25,12.0,298.0
11.0,4.0,4.0,75.28089887640449,11.111111111111107,50.2,35.833333333333336,47.4,47.4,42.0,53.84615384615386,12.0,299.0
2.0,0.0,4.0,4.2105263157894735,0.0,0.0,41.25,0.0,0.0,48.0,44.444444444444436,8.0,300.0
8.0,3.0,6.0,2.64797507788162,66.66666666666666,59.8,39.77777777777778,48.4,48.4,96.0,60.0,18.0,301.0
16.0,0.0,3.0,47.53709198813056,100.0,0.0,54.6,0.0,0.0,4.0,62.5,21.0,302.0
12.0,1.0,2.0,29.180695847362514,0.0,62.0,44.4,18.666666666666668,18.666666666666668,73.0,28.57142857142857,2.0,303.0
11.0,1.0,2.0,56.19504396482814,100.0,30.66666666666667,53.0,50.33333333333334,50.33333333333334,84.0,66.66666666666666,34.0,304.0
11.0,2.0,5.0,32.09328151027207,0.0,24.6,62.77777777777778,34.0,34.0,99.0,44.444444444444436,14.0,305.0
14.0,3.0,4.0,43.88888888888889,66.66666666666666,37.0,36.75,55.5,55.5,70.0,60.0,25.0,306.0
16.0,2.0,5.0,96.9939879759519,33.33333333333333,53.0,40.25,65.0,65.0,40.0,66.66666666666666,19.0,307.0
1.0,2.0,4.0,41.686746987951814,100.0,49.33333333333334,48.2,46.33333333333334,46.33333333333334,33.0,37.5,14.0,308.0
6.0,4.0,3.0,50.235478806907366,0.0,44.5,35.5,37.5,37.5,28.0,55.55555555555557,6.0,309.0
6.0,4.0,2.0,24.624277456647395,0.0,39.42857142857143,0.0,42.714285714285715,42.714285714285715,13.0,58.33333333333334,7.0,310.0
0.0,0.0,6.0,86.35294117647058,75.0,22.57142857142857,39.75,48.28571428571429,48.28571428571429,32.0,25.0,21.0,311.0
9.0,4.0,1.0,35.28368794326241,50.0,47.75,77.66666666666667,60.0,60.0,79.0,40.0,10.0,312.0
16.0,2.0,2.0,18.679549114331728,75.0,45.55555555555557,56.5,43.77777777777778,43.77777777777778,73.0,47.368421052631575,15.0,313.0
12.0,0.0,6.0,12.7913927077107,0.0,21.166666666666668,70.0,21.33333333333333,21.33333333333333,100.0,50.0,11.0,314.0
4.0,4.0,6.0,3.0254777070063694,50.0,52.55555555555557,32.25,49.111111111111114,49.111111111111114,21.0,73.33333333333333,6.0,315.0
0.0,2.0,3.0,17.505470459518598,20.0,54.57142857142857,36.5,69.42857142857143,69.42857142857143,100.0,75.0,19.0,316.0
15.0,0.0,1.0,80.9090909090909,10.0,67.2,0.0,40.4,40.4,62.0,44.444444444444436,20.0,317.0
8.0,2.0,5.0,61.84895833333334,44.444444444444436,39.7,42.0,49.8,49.8,35.0,31.25,11.0,318.0
5.0,3.0,6.0,40.31510658016682,100.0,92.0,54.6,58.5,58.5,28.0,66.66666666666666,7.0,319.0
15.0,2.0,2.0,18.65921787709497,66.66666666666666,43.8,57.0,57.6,57.6,2.0,35.714285714285715,0.0,320.0
7.0,3.0,2.0,36.12774451097805,20.0,72.0,68.71428571428571,40.2,40.2,68.0,64.28571428571429,4.0,321.0
12.0,2.0,1.0,96.54631083202513,62.5,51.6,63.66666666666666,39.6,39.6,19.0,66.66666666666666,15.0,322.0
16.0,4.0,4.0,14.50381679389313,0.0,0.0,0.0,0.0,0.0,54.0,63.63636363636363,22.0,323.0
12.0,4.0,1.0,2.9612756264236904,0.0,57.25,57.14285714285714,24.5,24.5,71.0,62.5,1.0,324.0
7.0,4.0,6.0,37.74230330672748,0.0,73.4,0.0,38.8,38.8,90.0,66.66666666666666,19.0,325.0
8.0,2.0,1.0,19.87804878048781,0.0,60.66666666666666,59.875,61.66666666666666,61.66666666666666,80.0,63.63636363636363,5.0,326.0
10.0,2.0,3.0,33.011272141706925,40.0,29.0,56.6,81.0,81.0,29.0,33.33333333333333,5.0,327.0
13.0,2.0,3.0,79.67032967032965,0.0,0.0,45.0,0.0,0.0,82.0,42.857142857142854,26.0,328.0
12.0,0.0,5.0,66.16358325219085,50.0,55.7,64.125,47.4,47.4,30.0,41.17647058823529,5.0,329.0
5.0,4.0,1.0,18.47619047619048,100.0,77.0,79.0,27.0,27.0,62.0,60.0,8.0,330.0
15.0,4.0,5.0,64.1549295774648,55.55555555555557,39.4,54.66666666666666,66.6,66.6,73.0,60.0,22.0,331.0
11.0,4.0,6.0,8.862206975414523,25.0,59.0,29.25,36.6,36.6,96.0,26.66666666666667,10.0,332.0
16.0,0.0,3.0,72.89156626506023,33.33333333333333,42.2,43.375,34.4,34.4,5.0,69.23076923076923,10.0,333.0
15.0,1.0,6.0,97.56097560975607,40.0,49.83333333333334,77.0,58.0,58.0,67.0,60.0,17.0,334.0
16.0,2.0,1.0,56.63716814159292,33.33333333333333,59.0,39.66666666666666,44.1,44.1,59.0,64.28571428571429,16.0,335.0
2.0,0.0,1.0,34.54356846473029,55.55555555555557,62.55555555555557,51.33333333333334,49.111111111111114,49.111111111111114,65.0,42.857142857142854,10.0,336.0
8.0,3.0,4.0,54.49904275686025,100.0,69.5,49.25,49.25,49.25,80.0,81.81818181818183,28.0,337.0
10.0,3.0,2.0,81.64983164983165,80.0,30.0,36.75,45.0,45.0,78.0,69.23076923076923,37.0,338.0
13.0,2.0,3.0,78.07196198234895,0.0,37.4,53.14285714285714,64.8,64.8,41.0,20.0,5.0,339.0
11.0,4.0,2.0,68.39323467230443,100.0,61.28571428571429,49.5,21.857142857142854,21.857142857142854,66.0,50.0,24.0,340.0
2.0,1.0,6.0,32.77777777777778,0.0,50.3,0.0,49.2,49.2,1.0,40.0,1.0,341.0
15.0,2.0,3.0,40.63400576368876,33.33333333333333,57.5,0.0,68.0,68.0,91.0,57.14285714285714,26.0,342.0
5.0,0.0,1.0,99.57446808510643,20.0,42.833333333333336,29.75,64.0,64.0,55.0,30.76923076923077,19.0,343.0
14.0,2.0,5.0,76.89210950080516,60.0,59.111111111111114,66.66666666666667,47.77777777777778,47.77777777777778,4.0,71.42857142857143,7.0,344.0
16.0,3.0,2.0,5.5882352941176485,100.0,33.5,53.0,38.0,38.0,40.0,75.0,18.0,345.0
8.0,2.0,5.0,94.04186795491142,88.88888888888891,44.55555555555557,21.0,55.88888888888889,55.88888888888889,94.0,76.92307692307693,44.0,346.0
16.0,4.0,2.0,38.888888888888886,100.0,46.125,57.85714285714285,68.75,68.75,27.0,20.0,9.0,347.0
9.0,2.0,3.0,23.028720626631856,100.0,68.66666666666667,53.0,52.0,52.0,39.0,50.0,9.0,348.0
6.0,2.0,4.0,59.5900439238653,40.0,45.28571428571429,45.875,54.57142857142857,54.57142857142857,91.0,46.66666666666666,22.0,349.0
11.0,2.0,6.0,1.3002364066193852,11.111111111111107,0.0,42.2,0.0,0.0,83.0,50.0,17.0,350.0
15.0,0.0,4.0,72.06375838926175,66.66666666666666,52.125,48.2,36.5,36.5,66.0,44.444444444444436,20.0,351.0
4.0,2.0,2.0,47.71573604060914,0.0,29.0,73.0,54.66666666666666,54.66666666666666,86.0,45.45454545454545,11.0,352.0
15.0,4.0,1.0,75.41778975741241,100.0,0.0,47.6,0.0,0.0,80.0,45.45454545454545,40.0,353.0
1.0,4.0,2.0,95.64002235885971,33.33333333333333,51.5,62.0,62.5,62.5,89.0,0.0,15.0,354.0
1.0,0.0,1.0,26.801346801346803,33.33333333333333,47.0,0.0,66.0,66.0,42.0,44.444444444444436,15.0,355.0
7.0,2.0,5.0,4.925187032418952,37.5,54.5,65.6,51.5,51.5,46.0,44.444444444444436,-1.0,356.0
14.0,0.0,5.0,86.46209386281588,71.42857142857143,40.0,58.66666666666666,53.66666666666666,53.66666666666666,3.0,56.25,13.0,357.0
10.0,2.0,4.0,56.4650059311981,100.0,54.5,54.0,54.5,54.5,23.0,38.888888888888886,12.0,358.0
0.0,4.0,4.0,10.763209393346381,10.0,45.5,56.0,45.0,45.0,70.0,42.857142857142854,3.0,359.0
9.0,0.0,5.0,7.514450867052022,33.33333333333333,63.8,48.0,49.3,49.3,58.0,35.714285714285715,0.0,360.0
5.0,3.0,2.0,71.03746397694525,40.0,38.0,44.66666666666666,60.6,60.6,60.0,46.66666666666666,19.0,361.0
11.0,0.0,2.0,51.25881168177241,80.0,48.5,63.8,42.5,42.5,78.0,54.54545454545454,21.0,362.0
11.0,4.0,3.0,58.907480314960615,50.0,45.8,56.0,40.2,40.2,94.0,55.00000000000001,23.0,363.0
0.0,4.0,3.0,30.88768115942029,60.0,48.0,24.33333333333333,47.625,47.625,6.0,25.0,4.0,364.0
15.0,4.0,6.0,23.33010648596321,50.0,0.0,43.4,0.0,0.0,41.0,0.0,10.0,365.0
7.0,0.0,4.0,98.919197117859,50.0,0.0,61.7,0.0,0.0,26.0,50.0,22.0,366.0
9.0,1.0,2.0,28.17537072856221,100.0,54.0,69.6,55.375,55.375,39.0,50.0,10.0,367.0
0.0,2.0,3.0,19.03012490815577,37.5,54.5,74.2,66.5,66.5,37.0,90.9090909090909,4.0,368.0
11.0,4.0,1.0,40.05021971123666,100.0,59.5,20.0,49.5,49.5,5.0,50.0,14.0,369.0
6.0,2.0,3.0,0.4180213655364608,33.33333333333333,40.0,20.5,62.5,62.5,5.0,100.0,9.0,370.0
9.0,1.0,4.0,23.85466034755134,100.0,68.0,76.0,52.66666666666666,52.66666666666666,24.0,66.66666666666666,5.0,371.0
0.0,0.0,3.0,44.230769230769226,0.0,21.66666666666667,77.33333333333333,28.0,28.0,33.0,55.55555555555557,2.0,372.0
0.0,1.0,2.0,23.56948228882834,11.111111111111107,65.33333333333333,62.8,70.0,70.0,54.0,71.42857142857143,1.0,373.0
4.0,4.0,1.0,69.0875232774674,62.5,48.625,54.0,50.875,50.875,78.0,40.0,21.0,374.0
5.0,0.0,3.0,9.48905109489051,66.66666666666666,67.8,48.0,39.2,39.2,62.0,66.66666666666666,11.0,375.0
12.0,2.0,1.0,32.76654411764706,100.0,55.4,36.333333333333336,70.0,70.0,22.0,42.857142857142854,13.0,376.0
4.0,3.0,6.0,2.262443438914027,100.0,59.714285714285715,67.5,38.857142857142854,38.857142857142854,10.0,25.0,-4.0,377.0
4.0,1.0,6.0,57.75158658204895,60.0,46.4,59.0,61.1,61.1,46.0,63.63636363636363,15.0,378.0
9.0,4.0,1.0,50.96660808435852,14.285714285714285,53.1,55.66666666666666,54.7,54.7,92.0,33.33333333333333,12.0,379.0
15.0,4.0,4.0,74.70674486803519,100.0,0.0,49.8,0.0,0.0,100.0,16.666666666666664,39.0,380.0
6.0,0.0,3.0,18.644067796610173,66.66666666666666,51.8,32.0,47.2,47.2,97.0,16.666666666666664,18.0,381.0
12.0,1.0,2.0,76.095947063689,0.0,57.5,61.33333333333334,63.5,63.5,44.0,38.46153846153847,2.0,382.0
9.0,4.0,1.0,29.49907235621521,12.5,38.9,58.55555555555557,40.2,40.2,62.0,54.54545454545454,8.0,383.0
13.0,4.0,2.0,17.0,50.0,44.16666666666666,0.0,55.16666666666666,55.16666666666666,79.0,61.53846153846154,26.0,384.0
2.0,4.0,3.0,38.63636363636363,0.0,67.875,34.0,52.75,52.75,31.0,63.63636363636363,1.0,385.0
8.0,0.0,1.0,17.391304347826086,16.666666666666664,52.0,66.0,49.66666666666666,49.66666666666666,96.0,66.66666666666666,11.0,386.0
2.0,4.0,4.0,39.52546296296296,0.0,20.666666666666668,37.75,54.0,54.0,54.0,85.71428571428571,18.0,387.0
6.0,4.0,5.0,15.83803177857509,28.57142857142857,38.833333333333336,31.0,64.83333333333333,64.83333333333333,94.0,50.0,19.0,388.0
11.0,4.0,2.0,86.59793814432993,100.0,38.0,42.5,58.0,58.0,64.0,64.70588235294117,35.0,389.0
5.0,3.0,2.0,56.175298804780866,100.0,37.9,45.8,51.2,51.2,42.0,53.84615384615386,23.0,390.0
9.0,4.0,1.0,67.10310965630114,100.0,52.4,43.25,30.4,30.4,47.0,44.444444444444436,22.0,391.0
4.0,2.0,6.0,16.440542697525938,57.14285714285714,38.5,44.444444444444436,52.5,52.5,40.0,50.0,9.0,392.0
3.0,4.0,1.0,67.52092050209205,90.0,47.625,47.33333333333334,51.5,51.5,57.0,70.58823529411767,27.0,393.0
7.0,2.0,5.0,0.8571428571428572,20.0,44.16666666666666,46.66666666666666,44.33333333333334,44.33333333333334,65.0,54.54545454545454,6.0,394.0
16.0,4.0,1.0,15.187969924812029,75.0,36.5,54.66666666666666,76.25,76.25,31.0,57.14285714285714,10.0,395.0
6.0,4.0,6.0,22.156084656084666,50.0,52.57142857142857,77.5,60.14285714285714,60.14285714285714,35.0,60.0,0.0,396.0
11.0,3.0,2.0,41.75152749490835,75.0,43.5,53.8,76.0,76.0,29.0,40.0,10.0,397.0
1.0,0.0,2.0,16.80672268907563,50.0,30.5,51.2,45.1,45.1,9.0,52.941176470588246,4.0,398.0
9.0,3.0,4.0,6.896551724137932,0.0,46.66666666666666,44.55555555555557,88.0,88.0,39.0,28.57142857142857,-4.0,399.0
9.0,0.0,3.0,92.7536231884058,37.5,0.0,43.375,0.0,0.0,85.0,60.0,37.0,400.0
5.0,0.0,4.0,96.99903194578896,0.0,50.8,48.0,54.3,54.3,9.0,40.0,2.0,401.0
15.0,4.0,1.0,51.4745308310992,100.0,87.0,40.25,48.0,48.0,32.0,62.5,13.0,402.0
2.0,2.0,6.0,13.754646840148695,100.0,63.125,62.4,40.375,40.375,62.0,15.384615384615385,6.0,403.0
11.0,0.0,6.0,41.20120120120121,100.0,49.55555555555557,0.0,52.22222222222222,52.22222222222222,60.0,63.157894736842096,32.0,404.0
3.0,2.0,5.0,76.9171185127808,66.66666666666666,58.83333333333334,63.2,40.5,40.5,23.0,50.0,9.0,405.0
10.0,4.0,2.0,33.33333333333333,0.0,57.375,21.0,48.125,48.125,70.0,78.57142857142857,15.0,406.0
7.0,4.0,5.0,36.75,0.0,0.0,79.0,0.0,0.0,49.0,37.5,5.0,407.0
1.0,4.0,2.0,62.522522522522536,100.0,46.2,39.6,51.8,51.8,89.0,46.66666666666666,32.0,408.0
3.0,0.0,5.0,36.28318584070797,100.0,43.0,65.0,32.25,32.25,41.0,33.33333333333333,12.0,409.0
8.0,4.0,6.0,90.45454545454544,10.0,51.3,64.25,59.7,59.7,68.0,61.111111111111114,14.0,410.0
15.0,1.0,4.0,45.591286307053934,16.666666666666664,70.28571428571429,0.0,49.0,49.0,79.0,53.84615384615386,19.0,411.0
6.0,2.0,3.0,80.64516129032258,66.66666666666666,51.66666666666666,0.0,48.5,48.5,23.0,66.66666666666666,26.0,412.0
10.0,2.0,3.0,80.0,70.0,73.5,0.0,47.5,47.5,23.0,50.0,20.0,413.0
5.0,4.0,6.0,1.9047619047619049,100.0,49.33333333333334,50.25,58.5,58.5,38.0,50.0,10.0,414.0
5.0,4.0,1.0,76.66451195862963,87.5,65.25,49.57142857142857,34.25,34.25,91.0,62.5,30.0,415.0
10.0,0.0,5.0,22.582181991424488,0.0,71.375,57.714285714285715,51.375,51.375,48.0,50.0,-5.0,416.0
15.0,2.0,5.0,39.40724478594951,80.0,43.25,53.66666666666666,57.75,57.75,90.0,55.55555555555557,25.0,417.0
11.0,2.0,2.0,85.29271775345075,71.42857142857143,32.857142857142854,52.0,49.85714285714285,49.85714285714285,47.0,60.0,25.0,418.0
13.0,2.0,6.0,40.81632653061224,100.0,42.375,55.14285714285714,37.25,37.25,74.0,38.46153846153847,22.0,419.0
12.0,1.0,6.0,61.225540679711635,100.0,0.0,28.5,0.0,0.0,72.0,66.66666666666666,43.0,420.0
6.0,4.0,1.0,35.18796992481203,100.0,38.6,56.57142857142857,62.2,62.2,63.0,11.111111111111107,16.0,421.0
15.0,4.0,1.0,77.83505154639175,100.0,51.0,42.1,50.6,50.6,81.0,20.0,28.0,422.0
2.0,2.0,3.0,72.09302325581395,83.33333333333334,38.75,29.25,29.0,29.0,13.0,64.28571428571429,22.0,423.0
11.0,3.0,2.0,6.761565836298933,0.0,33.25,48.0,44.5,44.5,5.0,0.0,-13.0,424.0
2.0,2.0,5.0,12.031921424186615,0.0,63.8,40.77777777777778,48.8,48.8,36.0,50.0,-4.0,425.0
7.0,4.0,3.0,46.953937592867746,0.0,48.5,31.66666666666667,43.66666666666666,43.66666666666666,60.0,83.33333333333334,16.0,426.0
3.0,4.0,3.0,25.89238145977624,25.0,47.25,0.0,36.75,36.75,87.0,77.7777777777778,27.0,427.0
16.0,0.0,1.0,19.354838709677427,12.5,45.42857142857143,56.444444444444436,62.14285714285714,62.14285714285714,47.0,62.5,3.0,428.0
16.0,1.0,4.0,96.15384615384615,50.0,47.33333333333334,14.333333333333336,39.333333333333336,39.333333333333336,95.0,50.0,36.0,429.0
5.0,4.0,6.0,52.25483178239085,100.0,57.4,41.25,26.6,26.6,11.0,41.66666666666667,11.0,430.0
